,Unnamed: 0,ID,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags,Price
8959,8959,45802565,891.0,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Black,4,43548
12465,12465,45809742,584.0,HONDA,Civic,2014,Sedan,Yes,Petrol,<= 3 No turbo,30km to 100km,4.0,Automatic,Front,04-May,Left wheel,White,4,43548
8981,8981,45733551,891.0,HYUNDAI,Sonata,2016,Sedan,Yes,Petrol,<= 3 No turbo,30km to 100km,4.0,Automatic,Front,04-May,Left wheel,Black,4,43545
16558,16558,45809590,697.0,HONDA,Civic,2015,Sedan,Yes,Petrol,<= 3 No turbo,30km to 100km,4.0,Automatic,Front,04-May,Left wheel,White,4,43545
3296,3296,45781121,906.8381278879118,BMW,X5 XDRIVE 35D,2012,Jeep,Yes,Diesel,> 3 & <= 5 turbo,100km and above,6.0,Automatic,4x4,04-May,Left wheel,Black,12,43435
11477,11477,45802903,971.0,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Silver,4,43416
4265,4265,45732169,891.0,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Grey,4,43394
9510,9510,45808885,1055.0,FORD,Explorer,2013,Jeep,Yes,Petrol,> 3 & <= 5 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Silver,4,43360
10834,10834,45804394,1514.0,LEXUS,LS 460,2011,Sedan,Yes,Petrol,> 3 & <= 5 No turbo,30km to 100km,4.0,Automatic,Front,04-May,Left wheel,Black,4,43360
4473,4473,45804538,1317.0,JEEP,Wrangler,2009,Jeep,Yes,Diesel,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Silver,4,43360
11754,11754,45730723,831.0,SSANGYONG,Actyon,2017,Jeep,Yes,Diesel,<= 3 No turbo,30km to 100km,4.0,Automatic,Front,04-May,Left wheel,Blue,4,43281
18090,18090,45730886,831.0,SSANGYONG,Actyon,2017,Jeep,Yes,Diesel,<= 3 No turbo,30km to 100km,4.0,Automatic,Front,04-May,Left wheel,White,4,43281
9511,9511,45398915,906.8381278879118,MERCEDES-BENZ,Vito,2014,Minivan,No,Diesel,<= 3 turbo,100km and above,4.0,Tiptronic,Rear,04-May,Left wheel,White,6,43278
15995,15995,45655114,1514.0,LEXUS,GX 460,2011,Jeep,Yes,Petrol,> 3 & <= 5 No turbo,100km and above,8.0,Automatic,4x4,04-May,Left wheel,White,0,43278
8553,8553,45617460,1091.0,TOYOTA,RAV 4,2016,Jeep,No,Petrol,<= 3 No turbo,30km to 100km,4.0,Automatic,4x4,04-May,Left wheel,Carnelian red,0,43278
1631,1631,44815380,906.8381278879118,MINI,Countryman S,2014,Hatchback,Yes,Petrol,<= 3 turbo,30km to 100km,4.0,Tiptronic,Front,04-May,Left wheel,Blue,12,43278
11879,11879,45653700,1514.0,LEXUS,GX 460,2011,Jeep,Yes,Petrol,> 3 & <= 5 No turbo,100km and above,8.0,Automatic,4x4,04-May,Left wheel,White,0,43278
4972,4972,45781550,917.0,BMW,X5,2013,Jeep,Yes,Petrol,<= 3 turbo,30km to 100km,6.0,Tiptronic,4x4,04-May,Left wheel,Blue,12,43278
2233,2233,45804633,906.8381278879118,BMW,X5,2012,Jeep,Yes,Petrol,> 3 & <= 5 No turbo,30km to 100km,8.0,Automatic,4x4,04-May,Left wheel,Blue,12,43278
274,274,45659883,1514.0,LEXUS,GX 460,2011,Jeep,Yes,Petrol,> 3 & <= 5 No turbo,100km and above,8.0,Automatic,4x4,04-May,Left wheel,White,0,43278
13264,13264,45161909,906.8381278879118,MERCEDES-BENZ,S 350 CDI 320,2011,Sedan,Yes,Diesel,> 3 & <= 5 turbo,100km and above,6.0,Tiptronic,Rear,04-May,Left wheel,Black,12,43278
19000,19000,45646433,1514.0,LEXUS,GX 460,2011,Jeep,Yes,Petrol,> 3 & <= 5 No turbo,100km and above,8.0,Automatic,4x4,04-May,Left wheel,White,0,43278
5122,5122,45658618,1514.0,LEXUS,GX 460,2011,Jeep,Yes,Petrol,> 3 & <= 5 No turbo,100km and above,8.0,Automatic,4x4,04-May,Left wheel,White,0,43278
12902,12902,45714618,906.8381278879118,FORD,Mustang,2016,Coupe,No,Petrol,<= 3 turbo,100km and above,4.0,Manual,Rear,02-Mar,Left wheel,Red,6,43278
10221,10221,45649806,1514.0,LEXUS,GX 460,2011,Jeep,Yes,Petrol,> 3 & <= 5 No turbo,100km and above,8.0,Automatic,4x4,04-May,Left wheel,White,0,43278
6967,6967,45802934,891.0,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Black,4,43216
10064,10064,45797183,1079.0,HYUNDAI,Elantra,2018,Sedan,Yes,Petrol,<= 3 No turbo,30km to 100km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,43143
7766,7766,45804506,1018.0,JEEP,Grand Cherokee,2011,Jeep,Yes,Diesel,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Silver,4,43134
14921,14921,45730652,831.0,SSANGYONG,Actyon,2017,Jeep,Yes,Diesel,<= 3 No turbo,30km to 100km,4.0,Automatic,Front,04-May,Left wheel,White,4,43134
10544,10544,45732168,891.0,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Black,4,43128
17484,17484,45732138,639.0,HYUNDAI,Santa FE,2014,Jeep,Yes,Diesel,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Grey,4,43062
18087,18087,45732166,891.0,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,White,4,43062
13835,13835,45802790,765.0,HYUNDAI,Santa FE,2015,Jeep,Yes,Diesel,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,White,4,43062
18927,18927,45802902,891.0,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,White,4,43049
14964,14964,26465408,906.8381278879118,AUDI,Q7,2011,Jeep,Yes,Diesel,<= 3 No turbo,100km and above,6.0,Tiptronic,4x4,04-May,Left wheel,Grey,12,43000
13119,13119,45770152,906.8381278879118,BMW,328 i,2014,Sedan,No,Petrol,<= 3 turbo,30km to 100km,4.0,Tiptronic,Rear,04-May,Left wheel,Sky blue,0,43000
3546,3546,45733558,1017.0,HYUNDAI,Sonata,2017,Sedan,Yes,Petrol,<= 3 No turbo,10km to 30km,4.0,Automatic,Front,04-May,Left wheel,Black,4,42987
910,910,45733567,765.0,HYUNDAI,Sonata,2015,Sedan,Yes,Petrol,<= 3 No turbo,30km to 100km,4.0,Automatic,Front,04-May,Left wheel,Black,4,42987
3404,3404,45730905,831.0,SSANGYONG,Actyon,2017,Jeep,Yes,Petrol,<= 3 No turbo,30km to 100km,4.0,Automatic,Front,04-May,Left wheel,White,4,42987
15714,15714,45730185,639.0,SSANGYONG,REXTON,2014,Jeep,Yes,Diesel,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,White,4,42987
5244,5244,45733564,1017.0,HYUNDAI,Sonata,2017,Sedan,Yes,Petrol,<= 3 No turbo,30km to 100km,4.0,Automatic,Front,04-May,Left wheel,Black,4,42987
12538,12538,45811576,1946.0,MERCEDES-BENZ,G 550,2017,Jeep,Yes,Petrol,> 3 & <= 5 No turbo,30km to 100km,8.0,Automatic,4x4,04-May,Left wheel,White,12,42965
9716,9716,44381541,642.0,FORD,Explorer Turbo japan,2012,Jeep,Yes,Petrol,<= 3 turbo,30km to 100km,4.0,Automatic,Front,04-May,Left wheel,White,10,42965
18468,18468,45807326,1356.0,MERCEDES-BENZ,ML 550,2014,Jeep,Yes,Petrol,> 3 & <= 5 No turbo,100km and above,8.0,Automatic,4x4,04-May,Left wheel,Black,12,42965
13922,13922,45807361,1356.0,MERCEDES-BENZ,GL 450,2014,Jeep,Yes,Petrol,> 3 & <= 5 No turbo,100km and above,8.0,Automatic,4x4,04-May,Left wheel,Silver,12,42965
3939,3939,45815824,779.0,TOYOTA,Avalon LIMITED,2013,Sedan,Yes,Hybrid,<= 3 No turbo,30km to 100km,5.0,Tiptronic,Front,04-May,Left wheel,Carnelian red,10,42965
11457,11457,45809723,784.0,TOYOTA,Aqua,2017,Hatchback,Yes,Petrol,<= 3 No turbo,30km to 100km,4.0,Automatic,Front,04-May,Left wheel,Black,4,42933
19175,19175,45804283,900.0,JEEP,Compass,2015,Jeep,Yes,Petrol,<= 3 No turbo,30km to 100km,4.0,Automatic,Front,04-May,Left wheel,White,4,42883
17274,17274,45804408,770.0,HYUNDAI,Tucson,2016,Jeep,Yes,Diesel,<= 3 No turbo,30km to 100km,4.0,Automatic,Front,04-May,Left wheel,Black,4,42883
18601,18601,45809682,749.0,HONDA,Civic,2014,Coupe,Yes,Petrol,<= 3 No turbo,30km to 100km,4.0,Automatic,Front,04-May,Left wheel,Red,4,42880
6108,6108,45809188,765.0,CHEVROLET,Captiva,2015,Jeep,Yes,Diesel,<= 3 No turbo,10km to 30km,4.0,Automatic,Front,04-May,Left wheel,White,4,42845
2834,2834,45552082,1327.0,TOYOTA,Camry SE,2018,Sedan,Yes,Petrol,<= 3 No turbo,10km to 30km,4.0,Automatic,Front,04-May,Left wheel,Black,8,42808
4833,4833,45804202,833.0,JAGUAR,XF,2015,Sedan,Yes,Diesel,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Black,4,42786
1114,1114,45802308,1091.0,HYUNDAI,H1,2016,Universal,Yes,Diesel,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Black,4,42764
9135,9135,45802803,696.0,HYUNDAI,Santa FE,2013,Jeep,Yes,Diesel,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Grey,4,42764
6544,6544,45802916,891.0,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Blue,4,42717
4168,4168,45803050,1017.0,HYUNDAI,Santa FE,2017,Jeep,Yes,Diesel,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Grey,4,42717
5596,5596,45803052,1017.0,HYUNDAI,Santa FE,2017,Jeep,Yes,Diesel,<= 3 No turbo,30km to 100km,4.0,Automatic,Front,04-May,Left wheel,Blue,4,42717
9521,9521,45732585,640.0,HYUNDAI,Santa FE,2013,Jeep,Yes,Diesel,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Silver,4,42692
6171,6171,45730194,640.0,SSANGYONG,REXTON,2013,Jeep,Yes,Diesel,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,White,4,42692
3714,3714,45729750,831.0,SSANGYONG,Actyon,2017,Jeep,Yes,Diesel,<= 3 No turbo,10km to 30km,4.0,Automatic,Front,04-May,Left wheel,White,4,42692
8582,8582,45729977,640.0,SSANGYONG,REXTON,2013,Jeep,Yes,Diesel,<= 3 No turbo,30km to 100km,4.0,Automatic,Front,04-May,Left wheel,White,4,42692
2829,2829,45728597,640.0,SSANGYONG,REXTON,2013,Jeep,Yes,Diesel,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,White,4,42692
13478,13478,45730698,730.0,SSANGYONG,Actyon,2016,Jeep,Yes,Petrol,<= 3 No turbo,30km to 100km,4.0,Automatic,Front,04-May,Left wheel,Black,4,42692
16317,16317,45730727,730.0,SSANGYONG,Actyon,2016,Jeep,Yes,Diesel,<= 3 No turbo,30km to 100km,4.0,Automatic,Front,04-May,Left wheel,Blue,4,42692
1467,1467,45730901,730.0,SSANGYONG,Actyon,2016,Jeep,Yes,Petrol,<= 3 No turbo,30km to 100km,4.0,Automatic,Front,04-May,Left wheel,Blue,4,42692
15558,15558,45733571,765.0,HYUNDAI,Sonata,2015,Sedan,Yes,Petrol,<= 3 No turbo,30km to 100km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,42692
5245,5245,45729729,730.0,SSANGYONG,Actyon,2016,Jeep,Yes,Petrol,<= 3 No turbo,10km to 30km,4.0,Automatic,Front,04-May,Left wheel,White,4,42692
15256,15256,45729736,880.0,SSANGYONG,Actyon,2018,Jeep,Yes,Diesel,<= 3 No turbo,30km to 100km,4.0,Automatic,Front,04-May,Left wheel,White,4,42692
18509,18509,45732584,639.0,HYUNDAI,Santa FE,2014,Jeep,Yes,Diesel,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Black,4,42692
18050,18050,45730701,730.0,SSANGYONG,Actyon,2016,Jeep,Yes,Petrol,<= 3 No turbo,30km to 100km,4.0,Automatic,Front,04-May,Left wheel,White,4,42667
1834,1834,45730369,765.0,SSANGYONG,REXTON,2015,Jeep,Yes,Diesel,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Black,4,42667
11070,11070,45729755,730.0,SSANGYONG,Actyon,2016,Jeep,Yes,Diesel,<= 3 No turbo,10km to 30km,4.0,Automatic,Front,04-May,Left wheel,Black,4,42667
17512,17512,45762801,1017.0,MERCEDES-BENZ,GLA 250,2017,Jeep,Yes,Petrol,<= 3 No turbo,30km to 100km,4.0,Automatic,4x4,04-May,Left wheel,Black,0,42651
17618,17618,45773001,1017.0,MERCEDES-BENZ,GLA 250,2017,Jeep,Yes,Petrol,<= 3 No turbo,30km to 100km,4.0,Automatic,4x4,04-May,Left wheel,Black,0,42651
246,246,45770019,1017.0,MERCEDES-BENZ,GLA 250,2017,Jeep,Yes,Petrol,<= 3 No turbo,30km to 100km,4.0,Automatic,4x4,04-May,Left wheel,Black,0,42651
16930,16930,45760752,1017.0,MERCEDES-BENZ,GLA 250,2017,Jeep,Yes,Petrol,<= 3 No turbo,30km to 100km,4.0,Automatic,4x4,04-May,Left wheel,Black,0,42651
11051,11051,45709546,906.8381278879118,MERCEDES-BENZ,GL 550,2009,Jeep,Yes,Petrol,> 5 and <= 10 turbo,100km and above,8.0,Tiptronic,4x4,04-May,Left wheel,Black,12,42651
2161,2161,45796491,906.8381278879118,HYUNDAI,Santa FE,2013,Jeep,Yes,Petrol,<= 3 No turbo,30km to 100km,4.0,Tiptronic,4x4,04-May,Left wheel,Grey,4,42651
1580,1580,45787034,906.8381278879118,MERCEDES-BENZ,Sprinter VAN,2007,Minivan,No,Diesel,<= 3 turbo,100km and above,4.0,Manual,Rear,04-May,Left wheel,Silver,2,42651
1656,1656,45810105,784.0,TOYOTA,Aqua,2017,Hatchback,Yes,Petrol,<= 3 No turbo,10km to 30km,4.0,Automatic,Front,04-May,Left wheel,Black,4,42601
15408,15408,45810075,1091.0,CHEVROLET,Impala,2016,Sedan,Yes,Petrol,<= 3 No turbo,30km to 100km,4.0,Automatic,Front,04-May,Left wheel,Black,4,42557
10236,10236,45804412,877.0,HYUNDAI,Tucson,2017,Jeep,Yes,Diesel,<= 3 No turbo,30km to 100km,4.0,Automatic,Front,04-May,Left wheel,White,4,42551
14468,14468,45730451,730.0,SSANGYONG,Actyon,2016,Jeep,Yes,Petrol,<= 3 No turbo,30km to 100km,4.0,Automatic,Front,04-May,Left wheel,Blue,4,42544
4502,4502,45809607,831.0,TOYOTA,Aqua,2018,Hatchback,Yes,Petrol,<= 3 No turbo,Between 10km,4.0,Automatic,Front,04-May,Left wheel,Blue,4,42538
18938,18938,45809477,784.0,HONDA,FIT,2017,Hatchback,Yes,Petrol,<= 3 No turbo,Between 10km,4.0,Automatic,Front,04-May,Left wheel,Black,4,42538
11515,11515,45729762,730.0,SSANGYONG,Actyon,2016,Jeep,Yes,Diesel,<= 3 No turbo,30km to 100km,4.0,Automatic,Front,04-May,Left wheel,Black,4,42400
6134,6134,45730707,730.0,SSANGYONG,Actyon,2016,Jeep,Yes,Diesel,<= 3 No turbo,30km to 100km,4.0,Automatic,Front,04-May,Left wheel,White,4,42400
825,825,45733572,765.0,HYUNDAI,Sonata,2015,Sedan,Yes,Petrol,<= 3 No turbo,30km to 100km,4.0,Automatic,Front,04-May,Left wheel,Black,4,42369
6716,6716,45801260,906.8381278879118,BMW,X6,2009,Jeep,Yes,Petrol,> 3 & <= 5 turbo,100km and above,6.0,Tiptronic,4x4,04-May,Left wheel,Black,10,42337
17537,17537,44896720,579.0,TOYOTA,Avalon LIMITED,2017,Sedan,Yes,Hybrid,<= 3 No turbo,30km to 100km,4.0,Tiptronic,Front,04-May,Left wheel,Carnelian red,12,42337
1542,1542,45757525,906.8381278879118,FORD,Transit,2016,Microbus,No,Diesel,<= 3 turbo,30km to 100km,4.0,Manual,Rear,04-May,Left wheel,White,4,42337
10605,10605,45521388,906.8381278879118,BMW,X6,2008,Jeep,Yes,Petrol,<= 3 turbo,100km and above,6.0,Tiptronic,4x4,04-May,Left wheel,Black,16,42337
16855,16855,44938649,906.8381278879118,BMW,X5,2010,Jeep,Yes,Diesel,<= 3 turbo,100km and above,5.0,Tiptronic,4x4,04-May,Left wheel,Black,8,42337
5613,5613,45800810,1307.0,CADILLAC,ATS,2015,Coupe,Yes,Petrol,> 3 & <= 5 turbo,30km to 100km,6.0,Automatic,Rear,02-Mar,Left wheel,Silver,12,42337
18006,18006,45805016,1017.0,HYUNDAI,Tucson,2017,Jeep,Yes,Diesel,<= 3 No turbo,30km to 100km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,42337
5496,5496,44789526,906.8381278879118,BMW,528 i,2013,Sedan,Yes,Petrol,<= 3 turbo,100km and above,4.0,Tiptronic,Rear,04-May,Left wheel,White,12,42337
17371,17371,44271990,906.8381278879118,MERCEDES-BENZ,Sprinter,2006,Microbus,No,Diesel,<= 3 No turbo,Between 10km,4.0,Manual,Rear,02-Mar,Left wheel,White,6,42337
18547,18547,44788253,1327.0,TOYOTA,Camry SE,2018,Sedan,Yes,Petrol,<= 3 No turbo,30km to 100km,4.0,Automatic,Front,04-May,Left wheel,Blue,10,42337
4474,4474,45794024,891.0,MERCEDES-BENZ,E 220 cdi,2016,Sedan,Yes,Diesel,<= 3 turbo,100km and above,4.0,Automatic,Rear,04-May,Left wheel,Black,6,42337
17353,17353,45762599,906.8381278879118,MERCEDES-BENZ,Vito,2012,Minivan,No,Diesel,<= 3 turbo,100km and above,4.0,Tiptronic,Rear,02-Mar,Left wheel,Black,8,42337
2641,2641,45789763,906.8381278879118,NISSAN,Patrol,2010,Jeep,No,Diesel,<= 3 turbo,100km and above,6.0,Manual,4x4,04-May,Left wheel,Blue,6,42337
3063,3063,45754836,917.0,AUDI,Q5 S-line,2013,Jeep,Yes,Petrol,<= 3 turbo,100km and above,6.0,Tiptronic,4x4,04-May,Left wheel,Black,12,42337
14253,14253,45787341,639.0,BMW,528,2014,Sedan,Yes,Petrol,<= 3 turbo,100km and above,4.0,Tiptronic,Rear,04-May,Left wheel,White,12,42337
9349,9349,45548704,906.8381278879118,LAND ROVER,Range Rover Evoque 2.0,2015,Jeep,Yes,Petrol,<= 3 turbo,30km to 100km,4.0,Tiptronic,4x4,04-May,Left wheel,Grey,12,42337
8172,8172,45798507,1277.0,JEEP,Compass,2018,Jeep,Yes,Petrol,<= 3 No turbo,10km to 30km,4.0,Automatic,4x4,04-May,Left wheel,Black,12,42337
11438,11438,45451903,906.8381278879118,MERCEDES-BENZ,E 350,2013,Sedan,Yes,Petrol,> 3 & <= 5 No turbo,100km and above,6.0,Tiptronic,Rear,04-May,Left wheel,Black,12,42337
7013,7013,45803035,1017.0,HYUNDAI,Santa FE,2017,Jeep,Yes,Diesel,<= 3 No turbo,10km to 30km,4.0,Automatic,Front,04-May,Left wheel,White,4,42337
5049,5049,44934688,1249.0,TOYOTA,RAV 4,2017,Jeep,Yes,Petrol,<= 3 No turbo,30km to 100km,4.0,Automatic,4x4,04-May,Left wheel,White,12,42337
7487,7487,45799448,906.8381278879118,TOYOTA,Land Cruiser,2006,Jeep,Yes,CNG,> 3 & <= 5 No turbo,100km and above,6.0,Automatic,4x4,04-May,Left wheel,Silver,11,42337
15175,15175,45520010,779.0,TOYOTA,Avalon,2013,Sedan,Yes,Hybrid,<= 3 No turbo,30km to 100km,4.0,Tiptronic,Front,04-May,Left wheel,Silver,12,42337
485,485,45781983,906.8381278879118,LEXUS,GX 470,2006,Jeep,Yes,CNG,> 3 & <= 5 No turbo,100km and above,8.0,Automatic,4x4,04-May,Left wheel,Black,0,42337
3378,3378,45786658,906.8381278879118,BMW,328,2015,Sedan,Yes,Petrol,<= 3 turbo,10km to 30km,4.0,Tiptronic,4x4,04-May,Left wheel,White,12,42337
14096,14096,45274401,639.0,BMW,528,2014,Sedan,Yes,Petrol,<= 3 turbo,Between 10km,12.0,Automatic,Rear,04-May,Left wheel,White,12,42337
8221,8221,45803023,1017.0,HYUNDAI,Santa FE,2017,Jeep,Yes,Diesel,<= 3 No turbo,10km to 30km,4.0,Automatic,Front,04-May,Left wheel,White,4,42337
2294,2294,45437467,906.8381278879118,TOYOTA,RAV 4,2015,Jeep,No,Petrol,<= 3 No turbo,Between 10km,8.0,Automatic,Front,04-May,Left wheel,White,8,42337
5422,5422,45555779,1211.0,BMW,X6,2010,Jeep,Yes,Petrol,<= 3 turbo,100km and above,6.0,Tiptronic,4x4,04-May,Left wheel,Black,16,42337
3642,3642,45774731,639.0,BMW,528,2014,Sedan,Yes,Petrol,<= 3 turbo,100km and above,4.0,Tiptronic,Rear,04-May,Left wheel,White,12,42337
13371,13371,44555129,906.8381278879118,BMW,X5,2009,Jeep,Yes,Diesel,<= 3 turbo,100km and above,6.0,Tiptronic,4x4,04-May,Left wheel,Black,6,42337
75,75,45624039,906.8381278879118,FORD,Mustang,2016,Cabriolet,Yes,Petrol,<= 3 turbo,30km to 100km,4.0,Tiptronic,Rear,02-Mar,Left wheel,Silver,6,42337
4950,4950,45793927,891.0,BMW,328 sulev,2016,Sedan,Yes,Petrol,<= 3 turbo,30km to 100km,4.0,Automatic,Rear,04-May,Left wheel,Grey,12,42337
13938,13938,45769928,1079.0,TOYOTA,CHR,2018,Jeep,No,Petrol,<= 3 No turbo,Between 10km,4.0,Automatic,Front,04-May,Left wheel,Black,8,42337
8520,8520,41751996,906.8381278879118,AUDI,A6 QUATTRO,2011,Sedan,Yes,Petrol,<= 3 No turbo,30km to 100km,6.0,Tiptronic,4x4,04-May,Left wheel,Black,8,42334
9290,9290,45804758,639.0,HYUNDAI,Tucson,2014,Jeep,Yes,Diesel,<= 3 No turbo,30km to 100km,4.0,Automatic,Front,04-May,Left wheel,White,4,42218
15740,15740,45797163,1091.0,HYUNDAI,H1,2016,Minivan,Yes,Diesel,<= 3 No turbo,30km to 100km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,42218
7362,7362,45802223,1091.0,HYUNDAI,H1,2016,Minivan,Yes,Diesel,<= 3 No turbo,30km to 100km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,42218
16750,16750,45804416,1017.0,HYUNDAI,Tucson,2017,Jeep,Yes,Diesel,<= 3 No turbo,30km to 100km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,42218
16101,16101,45802222,1091.0,HYUNDAI,H1,2016,Minivan,Yes,Diesel,<= 3 No turbo,30km to 100km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,42218
8837,8837,45797171,1091.0,HYUNDAI,H1,2016,Minivan,Yes,Diesel,<= 3 No turbo,30km to 100km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,42218
8008,8008,45802967,639.0,HYUNDAI,Santa FE,2014,Jeep,Yes,Diesel,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,White,4,42171
6135,6135,45797504,1091.0,HYUNDAI,H1,2016,Universal,Yes,Diesel,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Silver,4,42171
8549,8549,45730107,831.0,SSANGYONG,Actyon,2017,Jeep,Yes,Petrol,<= 3 No turbo,30km to 100km,4.0,Automatic,Front,04-May,Left wheel,White,4,42171
14124,14124,45809959,501.0,TOYOTA,Aqua,2014,Hatchback,Yes,Petrol,<= 3 No turbo,30km to 100km,4.0,Automatic,Front,04-May,Left wheel,Black,4,42171
18642,18642,45802307,1091.0,HYUNDAI,H1,2016,Universal,Yes,Diesel,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Silver,4,42171
7816,7816,45730100,880.0,SSANGYONG,Actyon,2018,Jeep,Yes,Diesel,<= 3 No turbo,30km to 100km,4.0,Automatic,Front,04-May,Left wheel,Blue,4,42171
15466,15466,45802221,1091.0,HYUNDAI,H1,2016,Minivan,Yes,Diesel,<= 3 No turbo,30km to 100km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,42152
12143,12143,45729785,730.0,SSANGYONG,Actyon,2016,Jeep,Yes,Diesel,<= 3 No turbo,30km to 100km,4.0,Automatic,Front,04-May,Left wheel,Blue,4,42102
7890,7890,45729771,730.0,SSANGYONG,Actyon,2016,Jeep,Yes,Petrol,<= 3 No turbo,10km to 30km,4.0,Automatic,Front,04-May,Left wheel,White,4,42102
17589,17589,45731795,1249.0,HYUNDAI,H1,2017,Universal,Yes,Diesel,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Grey,4,42102
7145,7145,45729778,730.0,SSANGYONG,Actyon,2016,Jeep,Yes,Diesel,<= 3 No turbo,30km to 100km,4.0,Automatic,Front,04-May,Left wheel,Blue,4,42102
11075,11075,45729790,831.0,SSANGYONG,Actyon,2017,Jeep,Yes,Petrol,<= 3 No turbo,30km to 100km,4.0,Automatic,Front,04-May,Left wheel,White,4,42102
10783,10783,45802919,891.0,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Black,4,42052
14329,14329,45802936,891.0,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Blue,4,42052
18857,18857,44372593,906.8381278879118,AUDI,Allroad,2012,Universal,Yes,Petrol,<= 3 turbo,30km to 100km,4.0,Tiptronic,4x4,04-May,Left wheel,Black,12,42024
10080,10080,41645702,906.8381278879118,TOYOTA,Prius,2016,Hatchback,No,Petrol,<= 3 No turbo,30km to 100km,4.0,Automatic,Front,04-May,Left wheel,Grey,12,42024
14698,14698,44564167,906.8381278879118,BMW,528,2013,Sedan,Yes,Petrol,<= 3 turbo,100km and above,4.0,Tiptronic,Rear,04-May,Left wheel,Black,12,42024
2289,2289,45812922,906.8381278879118,BMW,535,2012,Sedan,Yes,Petrol,<= 3 turbo,30km to 100km,6.0,Tiptronic,4x4,04-May,Left wheel,Black,12,42024
16316,16316,45689676,1474.0,FORD,F150,2012,Pickup,No,Petrol,> 3 & <= 5 No turbo,100km and above,8.0,Tiptronic,4x4,04-May,Left wheel,Black,8,42000
10108,10108,45808214,906.8381278879118,MERCEDES-BENZ,Sprinter,2010,Microbus,Yes,Diesel,<= 3 turbo,100km and above,4.0,Manual,Rear,>5,Left wheel,White,2,42000
17565,17565,45804508,919.0,JEEP,Grand Cherokee,2012,Jeep,Yes,Diesel,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,Silver,4,41977
14006,14006,45802523,694.0,HYUNDAI,Santa FE,2014,Jeep,Yes,Diesel,<= 3 No turbo,100km and above,4.0,Automatic,Front,04-May,Left wheel,White,4,41917
